"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","SNOW","SNWD"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-02-25","0.0","0"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-02-26","0.0","0"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-02-27","0.0","0"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-02-28","0.0","0"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-01","0.0","0"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-02","0.0","0"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-03","0.0","0"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-04","0.0","0"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-05","1.0","1"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-06","0.0","0"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-07","0.0","0"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-08","6.5","7"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-09","0.0","4"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-10","0.0","3"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-11","0.0","2"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-12","0.0","1"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-13","3.0","3"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-14","13.0","13"
"USC00194502","MARBLEHEAD, MA US","42.5007","-70.8644","25.6","2018-03-15","0.0","10"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-15","0.0","4"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-16","0.0","3"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-17","0.0","3"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-18","0.0","3"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-19","0.0","2"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-20","0.0","2"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-21","0.0","2"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-22","0.1","2"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-23","0.1","2"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-24","0.2","2"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-25","3.5","4"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-26","0.0","4"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-27","0.0","3"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-28","0.0","3"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-29","0.0","2"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-30","0.0","1"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2017-12-31","0.0","1"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-01","0.0","4"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-02","0.0","4"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-03","0.0","4"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-04","13.0","17"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-05","3.0","16"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-06","0.0","5"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-07","0.0","5"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-08","0.0","4"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-09","0.0","4"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-10","0.0","4"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-11","0.0","3"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-12","0.0","2"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-13","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-14","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-15","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-16","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-17","3.0","3"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-18","0.0","2"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-19","0.0","2"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-20","0.0","1"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-21","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-22","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-23","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-24","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-25","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-26","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-27","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-28","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-29","0.0","0"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-30","1.0","1"
"USC00194744","MIDDLETON, MA US","42.5934","-71.0187","33.5","2018-01-31","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-15","0.0","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-16","0.1","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-17","0.0","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-18","0.0","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-19","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-20","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-21","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-22","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-23","0.1","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-24","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-25","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-26","2.6","2"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-27","0.0","2"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-28","0.0","2"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-29","0.0","2"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-30","0.0","2"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2017-12-31","0.2","2"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-01","0.0","2"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-02","0.0","2"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-03","0.0","2"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-04","0.0","2"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-05","14.3","14"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-06","0.0","14"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-07","0.0","13"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-08","0.0","13"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-09","0.1","12"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-10","0.0","11"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-11","0.0","11"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-12","0.0","6"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-13","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-14","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-15","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-16","0.3","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-17","0.4","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-18","1.5","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-19","0.0","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-20","0.0","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-21","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-22","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-23","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-24","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-25","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-26","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-27","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-28","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-29","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-30","2.8","3"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-01-31","2.5","4"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-01","0.0","4"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-02","0.1","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-03","0.1","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-04","0.0","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-05","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-06","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-07","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-08","1.5","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-09","0.0","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-10","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-11","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-12","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-13","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-14","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-15","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-16","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-17","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-18","5.4","5"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-19","0.0","2"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-20","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-21","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-22","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-23","0.4","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-24","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-25","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-26","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-27","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-02-28","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-01","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-02","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-03","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-04","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-05","0.9","1"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-06","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-07","0.0","0"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-08","6.8","7"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-09","0.5","6"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-10","0.0","5"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-11","0.0","4"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-12","0.0","4"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-13","3.4","6"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-14","14.6","16"
"US1MANF0001","NORWOOD 1.3 NW, MA US","42.1976","-71.2137","65.5","2018-03-15","0.2","14"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-15","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-16","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-17","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-18","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-19","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-20","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-21","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-22","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-23","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-24","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-25","0.4","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-26","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-27","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-28","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-29","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-30","1.0","1"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2017-12-31","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-01","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-02","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-03","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-04","14.3","13"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-05","0.0","13"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-06","0.0","12"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-07","0.0","12"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-08","0.0","12"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-09","0.0","11"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-10","0.0","10"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-11","0.0","8"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-12","0.0","2"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-13","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-14","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-15","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-16","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-17","1.0","1"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-18","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-19","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-20","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-21","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-22","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-23","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-24","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-25","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-26","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-27","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-28","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-29","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-30","5.3","4"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-01-31","0.0","2"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-01","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-02","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-03","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-04","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-05","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-08","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-09","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-10","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-11","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-12","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-13","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-25","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-26","0.0","0"
"USC00190860","BROCKTON, MA US","42.0479","-71.005","24.4","2018-02-27","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-15","0.5","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-16","0.8","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-17","0.0","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-18","0.0","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-19","0.0","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-20","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-21","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-22","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-23","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-24","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-25","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-26","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-27","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-28","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-29","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-30","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2017-12-31","0.5","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-01","0.0","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-02","0.0","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-03","0.0","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-04","0.0","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-05","13.5","16"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-06","0.0","12"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-07","0.0","11"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-08","0.0","11"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-09","0.0","11"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-10","0.0","10"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-11","0.0","10"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-12","0.0","6"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-13","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-14","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-15","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-16","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-17","0.4","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-18","0.5","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-19","0.0","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-20","0.0","1"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-21","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-22","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-23","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-24","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-25","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-26","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-27","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-28","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-29","0.0","0"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-30","3.2","3"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-01-31","1.3","4"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-02-01","0.0","3"
"US1MABR0030","TAUNTON 3.9 N, MA US","41.9581","-71.0821","26.8","2018-02-02","0.4","1"
